timestamp,ax,ay,az,gx,gy,gz,flex1,flex2,flex3,flex4,flex5,emg1,emg2,emg3
2025-02-20 16:33:42.179,-399.0,-517.0,-11.0,-99.0,276.0,-32.0,139,62,62,70,72,468,492,501
2025-02-20 16:33:42.197,-437.0,-343.0,-101.0,-3.0,251.0,-22.0,137,64,65,74,79,417,499,514
2025-02-20 16:33:42.217,-445.0,-210.0,-220.0,101.0,216.0,-14.0,138,66,68,86,87,379,493,524
2025-02-20 16:33:42.237,-430.0,26.0,-265.0,135.0,136.0,-39.0,136,71,73,96,92,418,501,501
2025-02-20 16:33:42.257,-849.0,157.0,-380.0,196.0,65.0,-76.0,133,77,76,106,97,470,483,475
2025-02-20 16:33:42.274,-897.0,353.0,-492.0,179.0,-11.0,-112.0,131,82,78,111,100,466,456,455
2025-02-20 16:33:42.294,-964.0,845.0,-760.0,203.0,-94.0,-189.0,131,88,80,114,103,468,442,438
2025-02-20 16:33:42.314,-1010.0,1074.0,-1123.0,192.0,-261.0,-351.0,132,94,87,118,111,469,448,440
2025-02-20 16:33:42.332,-662.0,1109.0,-1177.0,120.0,-420.0,-570.0,130,100,92,121,122,458,450,455
2025-02-20 16:33:42.351,510.0,538.0,-676.0,-27.0,-651.0,-636.0,128,108,96,124,128,364,471,476
2025-02-20 16:33:42.371,1895.0,-1096.0,194.0,62.0,-845.0,-435.0,129,112,98,127,130,426,477,480
2025-02-20 16:33:42.387,3473.0,-1800.0,1348.0,45.0,-774.0,-150.0,130,117,101,130,131,484,465,478
2025-02-20 16:33:42.408,3188.0,-3288.0,2130.0,-139.0,-525.0,9.0,136,119,102,132,132,584,512,443
2025-02-20 16:33:42.421,2672.0,-2928.0,1511.0,-76.0,-176.0,117.0,138,120,103,132,133,573,530,417
2025-02-20 16:33:42.446,1389.0,-1640.0,1415.0,-48.0,64.0,114.0,140,118,102,132,133,489,515,425
2025-02-20 16:33:42.466,524.0,-1042.0,1061.0,-26.0,122.0,115.0,142,116,102,133,133,374,488,436
2025-02-20 16:33:42.483,265.0,-925.0,827.0,-27.0,108.0,161.0,141,116,102,132,133,358,478,464
2025-02-20 16:33:42.503,288.0,-929.0,798.0,-31.0,113.0,192.0,141,116,103,132,132,417,463,480
2025-02-20 16:33:42.520,493.0,-1060.0,946.0,5.0,173.0,194.0,139,117,102,133,133,477,438,490
2025-02-20 16:33:42.540,483.0,-1077.0,866.0,99.0,263.0,170.0,139,120,102,132,134,508,431,478
2025-02-20 16:33:42.561,379.0,-1028.0,736.0,76.0,272.0,153.0,138,120,103,133,133,528,457,461
2025-02-20 16:33:42.580,147.0,-702.0,470.0,44.0,257.0,166.0,138,120,102,134,133,492,447,456
2025-02-20 16:33:42.598,-37.0,-464.0,410.0,-17.0,217.0,185.0,137,119,102,132,134,450,415,451
2025-02-20 16:33:42.616,-111.0,-425.0,488.0,-55.0,171.0,192.0,138,119,102,132,133,458,412,455
2025-02-20 16:33:42.635,-63.0,-514.0,495.0,-59.0,150.0,189.0,139,118,101,133,133,469,427,458
2025-02-20 16:33:42.655,-176.0,-317.0,520.0,-60.0,158.0,168.0,138,116,101,134,132,511,429,463
