timestamp,ax,ay,az,gx,gy,gz,flex1,flex2,flex3,flex4,flex5,emg1,emg2,emg3
2025-02-18 16:29:54.261,-285.0,35.0,993.0,-2.0,2.0,1.0,137,115,111,137,133,479,469,458
2025-02-18 16:29:54.282,-282.0,42.0,983.0,-3.0,2.0,1.0,138,115,112,137,134,480,469,458
2025-02-18 16:29:54.299,-285.0,40.0,967.0,-4.0,1.0,0.0,137,115,111,136,133,476,469,457
2025-02-18 16:29:54.319,-290.0,32.0,963.0,-3.0,1.0,1.0,138,116,112,137,134,474,471,463
2025-02-18 16:29:54.339,-290.0,30.0,964.0,-2.0,-1.0,1.0,137,114,111,136,134,474,471,470
2025-02-18 16:29:54.357,-284.0,43.0,975.0,-3.0,-2.0,1.0,138,116,112,136,134,471,473,480
2025-02-18 16:29:54.376,-279.0,50.0,985.0,-4.0,-3.0,1.0,137,114,111,136,134,467,474,488
2025-02-18 16:29:54.393,-283.0,41.0,992.0,-5.0,-3.0,1.0,137,115,112,136,134,465,477,493
2025-02-18 16:29:54.414,-269.0,32.0,1000.0,-4.0,-3.0,1.0,138,116,112,136,134,463,479,496
2025-02-18 16:29:54.434,-271.0,38.0,1006.0,-4.0,-2.0,1.0,137,115,111,136,134,461,477,497
2025-02-18 16:29:54.451,-273.0,35.0,1005.0,-3.0,0.0,1.0,138,115,112,137,134,458,478,499
2025-02-18 16:29:54.471,-286.0,36.0,1009.0,-1.0,0.0,1.0,134,115,112,135,133,460,477,495
2025-02-18 16:29:54.491,-283.0,48.0,1014.0,0.0,0.0,2.0,137,116,113,137,134,466,478,498
2025-02-18 16:29:54.508,-278.0,56.0,1006.0,-2.0,1.0,1.0,136,115,111,136,133,461,476,481
2025-02-18 16:29:54.528,-275.0,56.0,985.0,-4.0,2.0,0.0,137,116,112,136,134,463,474,475
2025-02-18 16:29:54.548,-293.0,54.0,961.0,-4.0,2.0,0.0,138,116,112,137,134,464,473,470
2025-02-18 16:29:54.565,-291.0,41.0,948.0,-1.0,1.0,1.0,136,115,112,136,133,462,471,464
2025-02-18 16:29:54.585,-295.0,50.0,937.0,0.0,1.0,1.0,137,115,113,137,134,463,470,464
2025-02-18 16:29:54.602,-299.0,58.0,932.0,0.0,-2.0,1.0,137,115,111,135,133,461,469,457
2025-02-18 16:29:54.623,-301.0,59.0,948.0,0.0,-4.0,-1.0,137,116,112,137,134,463,470,469
2025-02-18 16:29:54.642,-295.0,60.0,968.0,0.0,-5.0,-2.0,136,115,111,135,132,464,469,484
2025-02-18 16:29:54.660,-293.0,45.0,988.0,0.0,-5.0,-3.0,138,115,112,137,134,463,470,507
2025-02-18 16:29:54.680,-290.0,34.0,1012.0,1.0,-5.0,-2.0,138,116,112,137,134,463,471,496
2025-02-18 16:29:54.700,-283.0,38.0,1028.0,1.0,-4.0,-2.0,137,115,111,136,134,467,472,483
2025-02-18 16:29:54.717,-280.0,39.0,1043.0,0.0,-3.0,-3.0,138,116,112,137,134,476,475,476
2025-02-18 16:29:54.737,-277.0,33.0,1039.0,-2.0,-1.0,-2.0,137,115,111,136,133,475,474,465
2025-02-18 16:29:54.757,-280.0,24.0,1040.0,-3.0,0.0,-1.0,137,116,112,136,134,479,476,455
2025-02-18 16:29:54.774,-277.0,24.0,1026.0,-2.0,1.0,0.0,137,114,111,136,133,476,475,448
2025-02-18 16:29:54.795,-286.0,42.0,1011.0,-2.0,2.0,0.0,138,116,112,137,134,484,477,444
2025-02-18 16:29:54.814,-286.0,49.0,992.0,-2.0,3.0,-1.0,137,116,112,137,134,490,478,443
2025-02-18 16:29:54.832,-289.0,45.0,981.0,-2.0,2.0,-1.0,137,115,111,136,134,489,476,437
2025-02-18 16:29:54.851,-288.0,42.0,973.0,0.0,1.0,-1.0,137,116,112,137,134,495,477,436
2025-02-18 16:29:54.869,-289.0,52.0,972.0,0.0,0.0,-1.0,136,115,111,136,133,496,474,436
2025-02-18 16:29:54.889,-280.0,46.0,983.0,0.0,0.0,-2.0,137,116,112,136,134,501,473,435
2025-02-18 16:29:54.908,-284.0,42.0,993.0,0.0,0.0,-2.0,136,115,111,136,133,497,471,430
2025-02-18 16:29:54.926,-276.0,45.0,996.0,-1.0,1.0,-2.0,138,115,112,136,135,495,472,429
2025-02-18 16:29:54.946,-282.0,43.0,976.0,-1.0,1.0,-2.0,137,116,112,137,134,494,471,437
2025-02-18 16:29:54.966,-288.0,29.0,971.0,-1.0,1.0,-2.0,137,114,111,136,134,492,469,435
2025-02-18 16:29:54.983,-288.0,21.0,981.0,-1.0,0.0,0.0,137,116,113,136,133,490,470,414
2025-02-18 16:29:55.003,-284.0,42.0,982.0,-1.0,0.0,0.0,137,115,111,136,133,486,469,419
2025-02-18 16:29:55.023,-288.0,46.0,971.0,-2.0,1.0,-1.0,137,118,112,137,134,484,470,436
2025-02-18 16:29:55.041,-296.0,37.0,952.0,-2.0,0.0,-1.0,137,115,112,135,133,482,470,450
2025-02-18 16:29:55.061,-294.0,34.0,959.0,0.0,-3.0,0.0,137,116,111,136,134,480,471,463
2025-02-18 16:29:55.078,-294.0,45.0,986.0,1.0,-3.0,0.0,138,115,112,137,134,476,474,478
2025-02-18 16:29:55.098,-294.0,49.0,1011.0,-1.0,-3.0,-1.0,137,115,111,136,134,474,475,500
2025-02-18 16:29:55.118,-284.0,35.0,1015.0,-2.0,-2.0,-2.0,138,116,112,136,134,478,477,519
2025-02-18 16:29:55.135,-281.0,25.0,1012.0,-2.0,0.0,-1.0,137,115,112,136,133,476,477,513
2025-02-18 16:29:55.155,-284.0,33.0,1007.0,-2.0,0.0,-1.0,137,115,112,136,133,471,478,507
2025-02-18 16:29:55.175,-294.0,41.0,1003.0,-2.0,1.0,-1.0,138,116,112,137,134,470,478,497
2025-02-18 16:29:55.192,-291.0,49.0,997.0,-2.0,1.0,0.0,137,115,111,136,133,472,477,463
2025-02-18 16:29:55.212,-288.0,49.0,987.0,-2.0,1.0,-1.0,138,115,112,137,134,474,477,457
2025-02-18 16:29:55.233,-292.0,47.0,973.0,-2.0,2.0,-1.0,137,114,111,136,134,471,475,464
2025-02-18 16:29:55.250,-295.0,43.0,966.0,0.0,0.0,-1.0,138,116,112,136,134,471,474,472
2025-02-18 16:29:55.269,-290.0,39.0,962.0,0.0,-1.0,-1.0,137,115,111,136,134,473,471,467
2025-02-18 16:29:55.290,-288.0,45.0,974.0,0.0,-2.0,-1.0,137,115,112,136,134,474,472,464
2025-02-18 16:29:55.306,-280.0,41.0,987.0,-1.0,-2.0,-1.0,138,116,112,136,134,471,471,468
2025-02-18 16:29:55.327,-286.0,38.0,992.0,0.0,0.0,-1.0,137,115,111,136,134,470,468,472
2025-02-18 16:29:55.343,-286.0,33.0,996.0,-1.0,0.0,-1.0,138,116,113,137,134,471,470,478
2025-02-18 16:29:55.363,-285.0,41.0,995.0,-2.0,-1.0,-1.0,137,115,109,137,133,471,469,479
2025-02-18 16:29:55.384,-286.0,39.0,997.0,-3.0,-1.0,-1.0,137,116,112,137,134,469,471,480
2025-02-18 16:29:55.401,-286.0,36.0,997.0,-1.0,0.0,0.0,136,115,112,136,133,467,471,480
2025-02-18 16:29:55.420,-291.0,44.0,990.0,0.0,1.0,0.0,137,115,112,136,134,470,473,486
2025-02-18 16:29:55.441,-297.0,58.0,987.0,-1.0,0.0,-1.0,138,115,112,136,134,469,475,491
2025-02-18 16:29:55.458,-293.0,43.0,979.0,-2.0,0.0,-1.0,137,114,112,136,133,466,475,491
2025-02-18 16:29:55.478,-294.0,33.0,980.0,0.0,0.0,-1.0,137,116,112,137,134,466,478,491
2025-02-18 16:29:55.495,-295.0,54.0,980.0,1.0,0.0,0.0,137,115,111,136,134,468,477,497
2025-02-18 16:29:55.515,-297.0,65.0,979.0,-1.0,-1.0,-1.0,138,118,112,137,135,473,478,497
2025-02-18 16:29:55.536,-300.0,55.0,976.0,-1.0,-1.0,-2.0,137,115,111,136,133,471,477,492
2025-02-18 16:29:55.553,-301.0,48.0,980.0,1.0,-1.0,-2.0,137,115,112,137,134,470,477,490
2025-02-18 16:29:55.573,-294.0,52.0,987.0,0.0,-1.0,-2.0,138,116,111,137,134,471,477,487
2025-02-18 16:29:55.592,-293.0,49.0,991.0,-2.0,-2.0,-3.0,136,115,111,136,133,472,475,484
2025-02-18 16:29:55.610,-289.0,32.0,993.0,-2.0,-1.0,-2.0,138,115,112,137,134,473,474,483
2025-02-18 16:29:55.630,-287.0,26.0,991.0,0.0,-1.0,-2.0,137,114,111,136,133,473,472,478
2025-02-18 16:29:55.650,-288.0,35.0,991.0,0.0,-1.0,-1.0,139,115,112,137,134,473,471,473
2025-02-18 16:29:55.667,-289.0,37.0,997.0,-2.0,-1.0,-1.0,137,114,111,136,133,469,469,465
2025-02-18 16:29:55.687,-287.0,31.0,995.0,-2.0,0.0,0.0,138,116,112,136,134,471,470,462
2025-02-18 16:29:55.707,-286.0,38.0,989.0,-1.0,0.0,-1.0,137,116,112,136,134,472,469,467
2025-02-18 16:29:55.724,-296.0,44.0,978.0,-1.0,0.0,-1.0,137,115,112,136,133,469,468,471
2025-02-18 16:29:55.744,-296.0,46.0,978.0,-1.0,-1.0,-1.0,138,115,112,137,134,469,470,476
2025-02-18 16:29:55.764,-286.0,46.0,983.0,-2.0,-1.0,-1.0,136,115,111,136,133,466,470,473
2025-02-18 16:29:55.781,-287.0,46.0,984.0,-2.0,-1.0,-1.0,137,116,113,137,133,469,473,477
2025-02-18 16:29:55.801,-288.0,44.0,977.0,-2.0,-1.0,-1.0,136,114,111,135,133,467,473,483
2025-02-18 16:29:55.818,-289.0,39.0,978.0,-2.0,-1.0,-1.0,137,115,112,138,135,467,476,492
2025-02-18 16:29:55.839,-293.0,37.0,980.0,-1.0,-2.0,0.0,137,116,112,137,134,468,477,501
2025-02-18 16:29:55.859,-285.0,47.0,985.0,-1.0,-1.0,-1.0,137,115,111,136,133,467,477,495
2025-02-18 16:29:55.876,-290.0,44.0,982.0,-2.0,0.0,-1.0,138,116,112,137,135,470,477,491
2025-02-18 16:29:55.896,-298.0,30.0,974.0,-1.0,-1.0,0.0,137,115,111,136,134,469,477,489
2025-02-18 16:29:55.916,-294.0,46.0,981.0,0.0,-1.0,0.0,137,115,112,137,134,471,477,493
2025-02-18 16:29:55.933,-300.0,58.0,981.0,-2.0,-2.0,-1.0,137,115,111,136,133,472,476,496
2025-02-18 16:29:55.953,-295.0,51.0,992.0,-1.0,-3.0,-1.0,137,115,111,137,134,475,476,483
2025-02-18 16:29:55.974,-288.0,48.0,1007.0,-1.0,-2.0,-2.0,138,116,112,137,134,476,474,475
2025-02-18 16:29:55.991,-284.0,50.0,1012.0,-2.0,-1.0,-2.0,137,115,111,136,134,476,472,473
2025-02-18 16:29:56.011,-290.0,34.0,1005.0,-3.0,0.0,-2.0,137,115,112,137,134,478,471,471
2025-02-18 16:29:56.028,-289.0,30.0,1001.0,-1.0,-1.0,-1.0,137,115,111,136,133,478,470,464
2025-02-18 16:29:56.048,-288.0,43.0,1005.0,-1.0,-1.0,-1.0,137,115,112,136,134,479,470,462
2025-02-18 16:29:56.068,-280.0,46.0,1004.0,-2.0,1.0,-2.0,137,115,112,136,134,479,469,453
2025-02-18 16:29:56.085,-282.0,46.0,991.0,-2.0,1.0,-1.0,137,115,111,136,134,480,469,455
2025-02-18 16:29:56.105,-281.0,46.0,979.0,-2.0,1.0,-1.0,138,116,112,137,134,482,471,462
2025-02-18 16:29:56.125,-285.0,45.0,970.0,-3.0,0.0,-1.0,137,114,112,136,133,481,471,466
2025-02-18 16:29:56.142,-285.0,39.0,963.0,-1.0,-1.0,-1.0,138,115,112,137,134,479,473,472
